id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
73282,"Clean, central, quiet",377532,Simona,Kreis 3,Sihlfeld,47.37374,8.51957,Entire home/apt,100,1125,49,2019-04-27,0.38,1,358,0,
143821,marvelous LOFT in SIHLCITY Zürich,697307,Erhan,Kreis 3,Alt-Wiedikon,47.35724,8.52304,Entire home/apt,200,3,0,,,1,243,0,
178448,"a lovely place, top location",854016,Delphine,Kreis 2,Enge,47.36565,8.52753,Private room,60,5,9,2016-05-10,0.07,1,124,0,
204586,very nice luxury city apartment,1004816,Aicha,Kreis 10,Höngg,47.40656,8.48465,Private room,200,3,0,,,1,364,0,
222565,Bedroom overlooking the lake near,1155866,Ysabel,Kreis 2,Wollishofen,47.33463,8.54117,Private room,75,2,227,2022-08-19,1.67,1,338,5,
227039,*Luxury Penthouse in the heart of trendy Zurich*,1184427,Lucas,Kreis 5,Escher Wyss,47.38942,8.51881,Entire home/apt,650,4,30,2022-07-30,0.22,1,175,2,
251204,Lovely apartment in the middle of trendy Wipkingen,1224284,Urban,Kreis 10,Wipkingen,47.39282,8.52685,Entire home/apt,148,5,1,2022-10-03,0.34,1,0,1,
272841,"room with balcony, city centre",1427927,Anja,Kreis 5,Gewerbeschule,47.38326,8.52718,Private room,72,1,344,2022-12-19,2.55,1,323,49,
283737,Best Location in Zurich Oldtown,1477771,Nuria,Kreis 1,Rathaus,47.37284,8.54324,Entire home/apt,159,4,301,2022-12-15,2.26,1,178,33,
292351,120 sqM - 3 bedrooms + lounge in central Zurich,1513739,Anil,Kreis 3,Sihlfeld,47.37896,8.50787,Entire home/apt,210,5,10,2021-10-10,0.16,1,88,0,
310964,Large Apartment - Center of Zurich,1266114,Kim,Kreis 1,Hochschulen,47.36802,8.54813,Entire home/apt,360,7,13,2019-01-06,0.10,1,248,0,
551321,Zürich Charming Business/Holiday,2709967,Stephanie,Kreis 3,Alt-Wiedikon,47.37008,8.51368,Entire home/apt,115,2,22,2018-02-08,0.17,1,141,0,
577683,Modern & Spacious Garden-Suite in Zurich,1240329,Claudio,Kreis 10,Höngg,47.40419,8.49593,Entire home/apt,280,5,7,2021-07-03,0.06,1,336,0,
606954,Big and quiet bedroom in green area!,2659673,Esther,Kreis 3,Sihlfeld,47.36867,8.49841,Private room,50,2,4,2020-03-10,0.04,1,0,0,
610348,"Duplex  Flat, 120 m2 7-8  persons",3026473,Leandra,Kreis 11,Oerlikon,47.40703,8.55232,Entire home/apt,220,4,115,2022-12-08,0.92,2,292,15,
620130,NB1: Charming 2-room apartment,3072679,Andrea,Kreis 10,Wipkingen,47.39232,8.52876,Entire home/apt,185,3,25,2020-02-08,0.31,5,0,0,
644888,Big and bright duplex in the heart of Zurich,3228273,Violetta,Kreis 4,Hard,47.38003,8.50829,Private room,74,180,16,2021-08-08,0.13,1,314,0,
652938,"Luxurious, in the heart of Zurich!",3275845,P.,Kreis 4,Langstrasse,47.37408,8.53071,Private room,131,3,54,2017-09-28,0.43,1,365,0,
706972,NB2: good value 1-room apartment,3072679,Andrea,Kreis 10,Wipkingen,47.39354,8.53019,Entire home/apt,134,3,8,2020-03-17,0.09,5,0,0,
706997,NB3: Beautiful 2-bedroom apartment,3072679,Andrea,Kreis 10,Wipkingen,47.3937,8.52998,Entire home/apt,165,3,12,2019-05-31,0.10,5,0,0,
743035,Unique Home in the midst of Nature near Zuerich,3891818,Jacqueline,Kreis 3,Friesenberg,47.35468,8.48535,Entire home/apt,250,2,92,2022-12-28,0.79,1,363,5,
751660,Entire flat in a trendy area,3952536,Monica,Kreis 3,Sihlfeld,47.37531,8.51494,Entire home/apt,85,2,128,2022-11-20,1.04,1,0,1,
815055,Quiet room in Zürich 5min to center,3693420,Nathalie,Kreis 2,Wollishofen,47.33715,8.53265,Private room,49,1,81,2022-09-17,0.68,1,9,7,
898829,Top modernes Gästezimmer in Zürich Seebach,4797927,Pietro,Kreis 11,Seebach,47.42659,8.546569,Private room,60,1,235,2022-12-28,1.98,1,336,43,
944102,Guestroom & private bathroom,4230023,Benjamin & Jan,Kreis 12,Schwamendingen-Mitte,47.4013,8.56972,Private room,75,2,69,2022-12-20,0.59,1,343,11,
1028631,Architect's loft seen in magazines centre Zurich,1145413,Jurgita,Kreis 4,Langstrasse,47.37449,8.52116,Entire home/apt,604,4,85,2022-10-31,0.72,1,87,9,
1051223,Centrally located room in Zurich,2236641,Mikko,Kreis 3,Sihlfeld,47.37744,8.50882,Private room,57,1,213,2022-12-11,2.61,1,22,32,
1091173,Sunny 130m2 flat in trendy Zurich,3488923,Kaspar,Kreis 5,Escher Wyss,47.389,8.52345,Entire home/apt,249,4,4,2018-01-01,0.04,1,1,0,
1126401,Family apartment in Zürich Kreis 5,5924039,Michael,Kreis 5,Gewerbeschule,47.38606,8.53119,Entire home/apt,350,7,4,2019-04-27,0.04,1,0,0,
1137339,"Zurich - easy, central, convenient",6238643,Bernadette,Kreis 10,Höngg,47.40239,8.49519,Private room,54,5,34,2022-11-02,0.32,2,170,4,
1179802,"Zurich-heart of the city, 2,5 rooms",3072454,Christine,Kreis 4,Langstrasse,47.37929,8.5352,Entire home/apt,108,3,212,2022-07-29,1.83,1,6,5,
1283510,Sonnige zweigeschossige Wohnung in Zürich-West,6165726,Beat,Kreis 5,Escher Wyss,47.39396,8.50829,Entire home/apt,123,7,2,2017-08-08,0.03,1,0,0,
1296814,Lovely Zurich Flat near the lake!,5777725,Carla,Kreis 8,Mühlebach,47.35725,8.55699,Entire home/apt,153,3,6,2019-07-05,0.05,1,362,0,
1358424,2.5 room (68m2) Rooftop Attic with lake view,1951513,Denise,Kreis 8,Mühlebach,47.36406,8.55057,Entire home/apt,98,7,0,,,1,151,0,
1446015,Lovely Appartment in Zürich,5181732,Roni,Kreis 7,Hirslanden,47.36508,8.57226,Entire home/apt,77,10,4,2018-11-06,0.04,1,119,0,
1473567,Subletting apartment or room,7888485,Heiko,Kreis 3,Friesenberg,47.3661,8.50282,Entire home/apt,99,1,27,2018-09-24,0.24,1,25,0,
1478873,Room in Duplex Apartment,7698073,Christos,Kreis 2,Enge,47.36063,8.53471,Private room,170,1,74,2019-12-24,0.65,4,0,0,
1509338,"Private room, bright & quiet(1-3months possible)",8061776,Salvia,Kreis 2,Wollishofen,47.33142,8.5374,Private room,65,2,62,2022-09-30,0.55,4,9,7,
1528138,Modern Appartement with own Garden,8152499,Fredy,Kreis 6,Unterstrass,47.395,8.53442,Entire home/apt,120,3,75,2021-08-01,0.66,1,0,0,
1556931,Entire flat-Affordable&awesom views,8288017,Mehdi,Kreis 12,Hirzenbach,47.40245,8.58832,Entire home/apt,225,1,40,2016-01-28,0.35,1,0,0,
1560875,central apartment in Zürich,8305419,Anja,Kreis 7,Hottingen,47.3647,8.5552,Entire home/apt,70,4,2,2022-08-02,0.37,1,6,2,
1566319,Big terrace apartment close to Tiefenbrunen,7090119,Raichvarg,Kreis 8,Weinegg,47.35242,8.57012,Entire home/apt,300,5,2,2022-08-04,0.23,1,173,2,
1599790,room in a penthouse in Zurich,8527761,Ben,Kreis 11,Oerlikon,47.40782,8.55461,Private room,95,1,6,2019-07-04,0.06,1,363,0,
1637876,Spacious room near center and university,1275222,Yvonne,Kreis 6,Oberstrass,47.38302,8.54983,Private room,75,2,475,2022-12-23,4.21,1,118,40,
1638930,Private room in center of Zurich,8699600,Ivo,Kreis 5,Gewerbeschule,47.38435,8.53154,Private room,90,1,285,2022-12-03,2.52,1,2,36,
1730300,LOVELY HOME,1373632,Dani,Kreis 2,Enge,47.36538,8.52406,Private room,55,4,21,2022-05-31,0.41,1,89,3,
1812239,Room close to opera & lake,9494584,Clara,Kreis 8,Mühlebach,47.36463,8.54884,Private room,89,1,75,2022-07-10,0.92,2,59,5,
1834747,Bedroom with double bed available,3387271,Rakesh,Kreis 1,Lindenhof,47.37416,8.53903,Private room,100,2,26,2022-12-12,0.24,2,0,3,
1859135,Wohnung in bester Lage Zürich,9700015,Esther,Kreis 7,Fluntern,47.37969,8.55919,Entire home/apt,94,20,0,,,1,88,0,
1876794,Modern sunny Appartment,1599948,Boris,Kreis 7,Hottingen,47.36724,8.55179,Entire home/apt,99,1,12,2022-06-18,0.12,2,365,2,
1880893,Sunny modern penthouse close to Bellevue/Lake,1599948,Boris,Kreis 7,Hottingen,47.3681,8.55116,Entire home/apt,103,1,19,2022-12-04,0.19,2,365,9,
1888122,Cozy Studio in Zürich-City!,9758486,Sandy,Kreis 8,Mühlebach,47.36401,8.55047,Entire home/apt,54,10,3,2022-02-16,0.14,1,91,1,
1942078,Centrally located city apartment,3387271,Rakesh,Kreis 1,Lindenhof,47.37398,8.53975,Entire home/apt,293,1,3,2022-12-25,3,2,7,3,
1962016,A spacious space,9175734,Roland,Kreis 9,Albisrieden,47.38015,8.49808,Private room,130,2,114,2022-09-18,1.06,1,365,8,
1982405,studio / home office  in a trendy quarter,5614354,Subas,Kreis 10,Wipkingen,47.39408,8.53195,Entire home/apt,80,21,49,2022-07-01,0.46,2,234,4,
1983843,Wohnen im Seefeld,9035559,Corinne,Kreis 8,Seefeld,47.35715,8.554,Entire home/apt,100,2,0,,,1,195,0,
2004128,Super central & cozy (+ family-friendly)!,8658139,Malin,Kreis 4,Werd,47.37015,8.52678,Entire home/apt,165,5,29,2022-08-13,0.27,1,63,1,
2019124,"New Modern Apartment, Great Area!",4387358,Mo & Angelika,Kreis 5,Escher Wyss,47.3868,8.51292,Entire home/apt,161,21,20,2022-07-22,0.18,3,321,1,
2021797,Roomy well-lit Private room Heart of Zurich,10379615,Josh,Kreis 2,Enge,47.36288,8.52304,Private room,65,30,136,2022-04-23,1.24,2,116,1,
2045519,"Groundfloor Room i/Family Home Hottingen, Kreis 7",10487269,Christine,Kreis 7,Hottingen,47.36644,8.56301,Private room,54,4,91,2022-08-31,0.87,4,152,7,
2049847,"Balcony Room in FamilyHome Hottingen, Kreis 7",10487269,Christine,Kreis 7,Hottingen,47.36644,8.56301,Private room,51,5,95,2022-09-18,0.91,4,323,3,
2055920,Modern 5.5 Meter Celings City Center Flat!,4387358,Mo & Angelika,Kreis 4,Langstrasse,47.38015,8.52768,Entire home/apt,417,45,13,2021-07-17,0.12,3,365,0,
2073042,Bedroom i/Family Home ZüriHottingen,10487269,Christine,Kreis 7,Hottingen,47.36589,8.56362,Private room,51,4,47,2022-10-07,0.43,4,262,3,
2082084,Basic Well-lit Private Room Heart of Zurich,10379615,Josh,Kreis 3,Alt-Wiedikon,47.36407,8.52113,Private room,60,30,126,2022-11-01,1.17,2,117,3,
2153011,cosy room in fully refurbished flat,10668255,Franziska,Kreis 4,Werd,47.37137,8.52822,Private room,65,21,32,2022-11-01,0.29,1,30,3,
2268476,"Central Studio+balcony, lake 10 min",11583529,Anna,Kreis 7,Hottingen,47.3673,8.55255,Entire home/apt,84,3,217,2021-01-03,2.05,1,0,0,
2470664,"Old-town, cozy 2 rooms flat, fully furnished",10651736,Alberto,Kreis 1,Rathaus,47.37315,8.5458,Entire home/apt,108,20,43,2022-11-20,0.40,3,314,7,
2529375,Very cozy 3.5 room apartment in Zurich-Wipkingen,1584457,Emanuele,Kreis 10,Wipkingen,47.39516,8.51727,Entire home/apt,120,160,4,2016-06-19,0.04,1,183,0,
2579889,Mi Casa es su Casa,75558392,Filipa,Kreis 3,Alt-Wiedikon,47.36347,8.51749,Entire home/apt,151,1,540,2022-12-25,5.10,4,86,81,
2668952,Studio with spectacular views !,13570663,Christian Robert,Kreis 1,Rathaus,47.37475,8.54413,Entire home/apt,128,4,378,2022-12-22,3.70,37,351,28,
2679799,Discover Zürich & relax comfortably,8061776,Salvia,Kreis 2,Wollishofen,47.33763,8.53492,Private room,85,2,99,2022-07-31,0.94,4,1,6,
2741410,Lovely and bright room in Kreis 7.,3111960,Ela,Kreis 7,Hirslanden,47.362209,8.561128,Private room,85,2,25,2022-09-08,0.37,1,132,20,
2743999,Lakeside Duplex with Stunning Views,1514700,Amulya,Kreis 2,Wollishofen,47.3409,8.53246,Entire home/apt,200,4,13,2019-07-22,0.12,1,90,0,
2759581,Old-town 2 room flat with river view,10651736,Alberto,Kreis 1,Rathaus,47.37396,8.54291,Entire home/apt,100,20,37,2022-10-12,0.36,3,279,7,
2785626,Panoramic View of Zurich with 30sqm Terrace,10250756,Julie,Kreis 5,Escher Wyss,47.39019,8.52018,Entire home/apt,105,5,50,2022-07-28,0.49,1,0,2,
2852452,Centrally located 4-room apartment – a real gem!,9162952,Andreas,Kreis 6,Oberstrass,47.37738,8.54754,Entire home/apt,136,20,15,2022-11-01,0.14,1,75,1,
2869056,Letzigrund Jade Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38644,8.50317,Entire home/apt,575,1,3,2021-11-27,0.06,91,320,0,
2869081,Letzigrund Magenta Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38644,8.50317,Entire home/apt,575,1,18,2020-01-06,0.19,91,0,0,
2869105,Letzigrund Maroon Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38644,8.50317,Entire home/apt,575,1,11,2022-10-26,0.12,91,304,2,
2869130,Letzigrund Khaki Apartment,12886487,Stephanie,Kreis 9,Altstetten,47.38644,8.50317,Entire home/apt,575,1,6,2019-08-03,0.06,91,194,0,
2920505,N1 Apartment in the heart of Zurich,12886487,Stephanie,Kreis 1,Rathaus,47.37505,8.54372,Entire home/apt,575,1,21,2022-06-22,0.22,91,345,3,
2920543,N2 - Apartment in the Old Town,12886487,Stephanie,Kreis 1,Rathaus,47.37505,8.54372,Entire home/apt,575,1,30,2022-06-27,0.29,91,313,7,
2920590,ZH Seefeld-Kreuzstrasse - HITrental Apartment Züri,12886487,Stephanie,Kreis 8,Seefeld,47.36243,8.54878,Entire home/apt,575,1,56,2022-12-19,0.58,91,173,5,
2920698,3 room apartment in a historic town - S3,12886487,Stephanie,Kreis 1,Rathaus,47.37468,8.54342,Entire home/apt,575,1,113,2022-12-14,1.12,91,300,30,
2920742,S1 - Charming 1 room apartment,12886487,Stephanie,Kreis 1,Rathaus,47.37468,8.54342,Entire home/apt,575,1,35,2022-12-27,0.35,91,331,4,
2920780,S2 - Charming 1 room apartment,12886487,Stephanie,Kreis 1,Rathaus,47.37468,8.54342,Entire home/apt,575,1,26,2022-12-19,0.27,91,314,5,
2920806,S4 - Charming 1 room apartment,12886487,Stephanie,Kreis 1,Rathaus,47.37468,8.54342,Entire home/apt,575,1,6,2020-07-22,0.07,91,332,0,
2962635,S5 - Charming 1 room apartment,12886487,Stephanie,Kreis 1,Rathaus,47.37468,8.54342,Entire home/apt,575,1,24,2022-01-03,0.24,91,330,1,
3044226,Best city area with amazing view and own balcony,13570663,Christian Robert,Kreis 8,Mühlebach,47.35072,8.56191,Entire home/apt,90,4,262,2022-12-29,2.51,37,308,17,
3209659,Stadt Zürich Guesthouse (Zimmer3),19610180,Rossana,Kreis 9,Albisrieden,47.37958,8.4825,Private room,45,14,19,2022-09-12,0.21,16,151,7,
3399418,Balcony-Loft in old town,10651736,Alberto,Kreis 1,Hochschulen,47.37685,8.54549,Entire home/apt,90,21,32,2022-09-08,0.32,3,283,9,
3470221,"Studio Penthouse Apartment, Seefeld",17484617,Marie,Kreis 8,Mühlebach,47.35697,8.55664,Entire home/apt,220,3,3,2016-09-18,0.04,20,334,0,
3470708,"1-bedroom apartment suite, Seefeld",17484617,Marie,Kreis 8,Mühlebach,47.35703,8.5567,Entire home/apt,275,3,8,2022-09-12,0.08,20,327,1,
3483175,"2-bedroom family apartment, Seefeld",17484617,Marie,Kreis 8,Mühlebach,47.35578,8.5566,Entire home/apt,415,3,28,2022-08-30,0.27,20,269,12,
3487718,"1-bedroom apartment, Seefeld",17484617,Marie,Kreis 8,Mühlebach,47.35578,8.55666,Entire home/apt,255,3,11,2022-11-15,0.11,20,289,2,
3631629,Central location next to the lake 2 room flat,18306611,Natalia,Kreis 8,Mühlebach,47.36467,8.549,Entire home/apt,119,7,52,2022-10-31,0.51,1,0,7,
3673115,Living in the heart of Zürich.,6225442,Gian,Kreis 4,Langstrasse,47.37385,8.52988,Private room,150,20,9,2019-11-10,0.09,1,0,0,
3680581,Bright Airy Apt on Lake Zurich,4800368,Lizanne,Kreis 8,Seefeld,47.3574,8.55247,Entire home/apt,400,2,28,2022-07-03,0.27,1,364,3,
3681794,"A EGre, 40m2 Studio Zurich-downtown",18715465,Joy,Kreis 7,Hottingen,47.36956,8.55737,Entire home/apt,103,30,45,2022-09-27,0.47,10,8,3,
3681861,A 1re 2 bedroom Zürich downtown,18715465,Joy,Kreis 7,Hottingen,47.36946,8.55693,Entire home/apt,170,30,52,2022-12-20,0.54,10,57,5,
3682024,"A 3re, 2 bed room Zürich downtown",18715465,Joy,Kreis 7,Hottingen,47.36947,8.5569,Entire home/apt,170,30,40,2022-12-19,0.43,10,85,2,
3683192,B 2re Studio 8008 Zürich-downtown,18715465,Joy,Kreis 7,Hirslanden,47.36298,8.55946,Entire home/apt,96,30,65,2022-12-06,0.66,10,17,7,
3683319,B4  3bedroom in the heart of Zurich,18715465,Joy,Kreis 8,Weinegg,47.36231,8.55827,Entire home/apt,190,30,98,2022-11-13,1.04,10,84,10,
3691351,"B5 Stylish Penthouse, 4 bedrooms",18715465,Joy,Kreis 8,Weinegg,47.36231,8.55827,Entire home/apt,326,7,117,2022-12-12,1.27,10,26,15,
3698713,Cosy studio close to hot spots,18023801,Thomas M.,Kreis 10,Wipkingen,47.39342,8.52349,Entire home/apt,80,7,78,2022-12-07,0.83,1,195,14,
3745895,Beautiful Studio in trendy area,10325499,Sari,Kreis 5,Escher Wyss,47.38729,8.52267,Entire home/apt,125,9,17,2022-09-19,0.17,1,350,5,
3813905,Stadt Zürich15/ kleines Studio,19610180,Rossana,Kreis 9,Altstetten,47.38157,8.48096,Entire home/apt,59,1,329,2022-12-24,3.63,16,272,38,
3814442,"A 2li, 2 bedroom Zurich-downtown",18715465,Joy,Kreis 7,Hottingen,47.36956,8.55737,Entire home/apt,170,30,24,2022-12-20,0.24,10,80,2,
3815346,"B 1re Studio, 8008 Zürich-downtown",18715465,Joy,Kreis 7,Hirslanden,47.36342,8.55865,Entire home/apt,110,30,11,2022-12-10,0.11,10,213,4,
3815437,"B1 3bedroom, 8008 Zürich downtown",18715465,Joy,Kreis 8,Weinegg,47.36231,8.55827,Entire home/apt,190,30,55,2022-10-01,0.56,10,50,16,
3857206,Stylish apartment in the centre of Zurich.,19898314,Katarína,Kreis 3,Alt-Wiedikon,47.36607,8.5192,Entire home/apt,150,10,14,2022-06-28,0.32,2,267,1,
3866277,Superbly appointed 2.5 room (1 bedroom) condo! YES,19959355,Manu,Kreis 3,Friesenberg,47.36546,8.50422,Entire home/apt,109,5,30,2022-12-12,0.72,2,143,23,
3872298,beautiful luxury apartment...,20002991,Mars,Kreis 9,Altstetten,47.38863,8.49107,Entire home/apt,95,10,50,2022-10-26,0.49,1,305,4,
3890636,"Stadt Zürich 4507, Appartement-Studio",19610180,Rossana,Kreis 4,Hard,47.37997,8.50702,Entire home/apt,95,1,502,2022-12-12,4.94,16,345,70,
3941358,Trendy Studio at the best area !,13570663,Christian Robert,Kreis 8,Mühlebach,47.364,8.54975,Entire home/apt,110,4,128,2022-12-01,1.26,37,362,1,
4109294,Cute living close to everything!,3706661,Clément,Kreis 4,Langstrasse,47.37948,8.52544,Entire home/apt,130,7,22,2022-09-10,0.35,1,0,2,
4145732,Stadt Zürich 4101-Appartement Albisriederplatz,19610180,Rossana,Kreis 9,Altstetten,47.38287,8.50033,Entire home/apt,98,1,170,2022-12-12,1.74,16,357,38,
4195239,"Studio Apartment, Forchstrasse",17484617,Marie,Kreis 7,Hirslanden,47.36051,8.5649,Entire home/apt,155,3,36,2019-05-29,0.38,20,52,0,
4201758,"1-bedroom apartment, Forchstrasse",17484617,Marie,Kreis 7,Hirslanden,47.36051,8.5649,Entire home/apt,177,3,7,2021-10-25,0.07,20,0,0,
4201898,"2-bedroom apartment, Forchstrasse",17484617,Marie,Kreis 7,Hirslanden,47.36051,8.5649,Entire home/apt,330,3,43,2022-08-06,0.47,20,0,2,
4202724,"Studio apartment 40m², Lindenstrasse",17484617,Marie,Kreis 8,Seefeld,47.35784,8.553,Entire home/apt,220,3,8,2021-11-14,0.08,20,48,0,
4212413,Quiet Attic near ZH Centre,6484837,Gweneth,Kreis 7,Hirslanden,47.3622,8.56618,Entire home/apt,80,5,13,2019-07-19,0.13,1,3,0,
4222482,"1-bedroom apartment, Lindenstrasse",17484617,Marie,Kreis 8,Seefeld,47.35784,8.553,Entire home/apt,285,3,5,2019-10-31,0.05,20,34,0,
4222657,"2-bedroom apartment, Lindenstrasse",17484617,Marie,Kreis 8,Seefeld,47.35784,8.553,Entire home/apt,427,3,23,2022-07-25,0.24,20,34,1,
4222997,"1-bedroom apartment, Nordstrasse",17484617,Marie,Kreis 6,Unterstrass,47.38368,8.53995,Entire home/apt,220,7,13,2021-04-07,0.13,20,28,0,
4230607,Swiss Design in Zürich-Oerlikon,7349875,Sonja,Kreis 11,Oerlikon,47.4069,8.54821,Entire home/apt,110,7,26,2020-09-27,0.33,1,212,0,
4246456,Mini-Musiker-Zimmer,21714165,Katie,Kreis 1,Rathaus,47.37136,8.54351,Private room,59,1,947,2022-12-28,9.84,3,67,136,
4281532,"1-bedroom apartment, Lindenstrasse",17484617,Marie,Kreis 8,Seefeld,47.35784,8.553,Entire home/apt,285,3,3,2022-09-30,0.03,20,61,1,
4290893,"1-bedroom apartment, Nordstrasse",17484617,Marie,Kreis 6,Unterstrass,47.38368,8.53995,Entire home/apt,220,7,6,2021-10-28,0.06,20,0,0,
4315829,Double bed room 2 Top of Zurich,22404783,Silvia,Kreis 7,Witikon,47.35811,8.59906,Private room,89,2,48,2022-12-11,0.53,2,254,24,
4368558,Modern spacious apartment,17455976,Simon,Kreis 3,Sihlfeld,47.38018,8.50485,Entire home/apt,118,100,2,2015-05-23,0.02,1,365,0,
4381761,Style&Large @Hipster-City-Center with HomeCinema.,1926619,Stefan,Kreis 4,Langstrasse,47.37833,8.5263,Entire home/apt,977,1,65,2022-07-17,0.94,1,31,2,
4413887,Zurich apartment,22911763,Greg,Kreis 8,Seefeld,47.35865,8.5494,Entire home/apt,165,2,4,2015-05-22,0.04,1,0,0,
4425602,spacious 75m² home with big terrace,1006097,Franziska,Kreis 9,Altstetten,47.39258,8.4786,Entire home/apt,99,1,70,2022-11-18,0.74,1,42,17,
4425760,"Spacious, centrally located flat",2963607,Sandra,Kreis 6,Unterstrass,47.38873,8.53798,Entire home/apt,139,7,36,2022-08-10,0.37,1,2,3,
4460481,Cozy room & Sunny balcony in Zurich,12051025,Churyon,Kreis 9,Altstetten,47.38917,8.48504,Private room,59,3,95,2022-11-13,1.10,1,68,14,
4475762,2-room-apartment in Zurich Kreis 10,3483049,Demian,Kreis 10,Wipkingen,47.39218,8.52935,Entire home/apt,75,80,11,2022-10-15,0.11,1,31,3,
4531677,Masterbedroom in Duplex Apartment,7698073,Christos,Kreis 2,Enge,47.36006,8.53437,Private room,70,1,13,2020-01-05,0.13,4,0,0,
4666089,Modern & cosy room in the city center,2598633,Antonio,Kreis 5,Gewerbeschule,47.3836,8.52844,Private room,190,1,0,,,1,88,0,
4666318,"Bright and charming, in Zürich",3477312,Gisela,Kreis 3,Alt-Wiedikon,47.35924,8.52103,Entire home/apt,200,7,38,2022-09-21,0.41,1,215,5,
4735779,Exclusive flat and location+balcony,8871936,Ben,Kreis 9,Albisrieden,47.37298,8.48284,Entire home/apt,167,4,23,2018-09-14,0.24,1,8,0,
4748384,"1 Bedroom Serviced Apartment, Unterstrass",24506494,EMA House,Kreis 6,Unterstrass,47.38417,8.54212,Entire home/apt,282,2,4,2022-11-08,0.05,18,301,2,
4796892,Musiker-Unterkunft,21714165,Katie,Kreis 1,Rathaus,47.3714,8.54349,Private room,64,1,814,2022-12-20,8.33,3,81,108,
4797373,Wirtewohnung,21714165,Katie,Kreis 1,Rathaus,47.3714,8.54349,Entire home/apt,224,1,343,2022-12-18,3.50,3,80,69,
4820818,Calm Zurich City Studio with style,20267050,Eva,Kreis 4,Langstrasse,47.37611,8.53542,Entire home/apt,180,9,30,2022-10-02,0.31,1,29,3,
4850468,Air Conditioned 3.5 room apartment in Zurich,720175,Patrick,Kreis 11,Seebach,47.42583,8.54883,Entire home/apt,174,5,1,2021-10-03,0.07,1,0,0,
4896019,Cozy Flat in best area of Zurich!,2276370,Mon,Kreis 4,Langstrasse,47.37797,8.51969,Entire home/apt,95,365,3,2016-08-15,0.03,1,362,0,
4921250,charming flat in excellent location,25347589,Patricia,Kreis 6,Oberstrass,47.38651,8.54511,Entire home/apt,252,3,86,2022-09-19,0.91,1,341,5,
4997601,"Beautiful, quiet and ultra-central Art Nouveau Apt",25770172,Michael,Kreis 6,Unterstrass,47.39109,8.53796,Entire home/apt,330,3,1,2022-07-06,0.17,1,87,1,
5000434,fully furnished flat / nearby ETH + Airport + City,7926514,Ruben,Kreis 11,Affoltern,47.41939,8.51165,Entire home/apt,56,2,34,2021-12-17,0.37,1,87,0,
5072076,Beautiful studio in city center at historical area,13570663,Christian Robert,Kreis 1,Rathaus,47.37256,8.54436,Entire home/apt,95,14,214,2022-12-24,2.23,37,345,16,
5081849,"Neues, zentral gelegenes Studio mit Küche & Dusche",3595908,Peter,Kreis 5,Gewerbeschule,47.38068,8.53699,Entire home/apt,149,4,13,2022-11-29,1.16,1,56,13,
5168505,Double room 1 Top of Zurich,22404783,Silvia,Kreis 7,Witikon,47.35793,8.59777,Private room,89,2,128,2022-12-04,1.35,2,293,36,
5208392,"1-bedroom apartment, Nordstrasse",17484617,Marie,Kreis 6,Unterstrass,47.38368,8.53995,Entire home/apt,220,3,7,2022-05-01,0.08,20,328,1,
5210463,"1-bedroom apartment, Lindenstrasse",17484617,Marie,Kreis 8,Seefeld,47.35784,8.553,Entire home/apt,285,3,3,2019-09-08,0.06,20,0,0,
5267443,Family apartment in Zurich,3845079,Tilke,Kreis 3,Sihlfeld,47.36879,8.52689,Entire home/apt,170,1,21,2022-08-18,0.24,1,0,1,
5307932,4 Zimmer Wohnung Kreis 2,27493420,Valeria,Kreis 2,Enge,47.36232,8.52775,Entire home/apt,250,3,7,2022-10-22,0.07,1,0,2,
5349018,"1-bedroom apartment, Seefeld",17484617,Marie,Kreis 8,Mühlebach,47.35578,8.55666,Entire home/apt,255,3,1,2016-10-19,0.01,20,287,0,
5349345,"1-bedroom apartment, Seefeld",17484617,Marie,Kreis 8,Mühlebach,47.35578,8.55666,Entire home/apt,255,3,1,2022-07-10,0.17,20,273,1,
5350564,"Studio Apartment, Forchstrasse",17484617,Marie,Kreis 7,Hirslanden,47.3605,8.56529,Entire home/apt,155,3,16,2022-12-05,0.17,20,0,2,
5350881,"Studio Apartment, Forchstrasse",17484617,Marie,Kreis 7,Hirslanden,47.3605,8.56529,Entire home/apt,155,3,16,2020-01-06,0.17,20,0,0,
5352022,Schöne Wohnung in Zürich,12980091,Fabienne,Kreis 10,Höngg,47.40653,8.48022,Entire home/apt,68,7,1,2015-02-15,0.01,1,0,0,
5378507,Private room in Oerlikon,18128386,Alessandro,Kreis 11,Oerlikon,47.41103,8.54619,Private room,60,7,0,,,1,61,0,
5479767,Cozy apt. in the heart of Zürich,2684024,Christina,Kreis 4,Langstrasse,47.3801,8.52415,Entire home/apt,150,1,60,2018-01-14,0.65,1,0,0,
5483148,Living & Homeoffice with absolutely dream views !,13570663,Christian Robert,Kreis 1,Rathaus,47.37205,8.5427,Entire home/apt,121,4,348,2022-12-16,3.67,37,327,30,
